yr,ticker,mom,ret,qqq,fdate,roce,capexdep,dio,evsales,evebitda,ndebitda,curratio,fcfy,iq,ccc,pos_roce,pos_capexdep,pos_dio,pos_evsales,pos_fcfy,capexdep_ma8,ev_mid_ebitda,nd_mid_ebitda,d_roce,d_dio,d_capexdep
2018,JBTM,22.9,-15.0,11.4,2017-09-30,0.0441238,0.78125,65.4026,8.53301,65.2853,6.64727,1.28193,0.0175499,2.52273,81.7031,0.723075,0.269828,0.547678,0.924043,0.603403,0.91314,122.738,12.497,-0.00761239,14.8899,0.34169
2018,KAI,57.9,-10.4,2.7,2017-09-30,0.025857,0.809655,92.3315,8.32398,41.3168,6.0881,8.64267,0.00153904,0.523297,115.909,0.409836,0.520542,0.208886,1,0.258596,0.506236,85.5224,12.6019,-0.00151251,0.432486,0.276534
2018,KFY,40.5,8.3,3.1,2017-10-31,0.0318194,0.906564,0,5.0068,33.3583,-0.534303,1.93815,0.0181828,1.45413,-9.94923,0.923421,0.363653,,0.897432,0.701743,0.922687,61.971,-0.992596,0.00244489,0,-0.560676
2018,LNN,4.1,2.9,13.9,2017-08-31,0.0278506,0.609076,82.3609,6.98032,57.2773,-0.288824,3.18279,0.0133307,2.3625,97.6372,0.351981,0.112438,0.879424,0.702202,0.673982,0.603562,47.0806,-0.237406,-0.0012875,9.98406,0.262848
2018,MLKN,27.6,-3.8,6.5,2017-09-02,0.0547945,1.60645,41.3346,3.71479,32.8112,1.88584,1.2987,-0.00295306,0.570997,29.827,0.952529,0.601622,0.944485,0.544733,0.2141,1.60337,45.0181,2.58745,-0.00908587,5.63738,0.0165236
2018,MRCY,56.0,0.0,-3.9,2017-09-30,0.0138784,0.388562,151.542,22.5,116.004,-1.26739,3.34586,0.00182374,0.447168,185.99,0.804048,0.176814,1,1,0,0.740829,252.388,-2.75743,0.00825968,42.4272,-0.437941
2018,MTZ,38.9,-16.7,2.5,2017-09-30,0.0425701,0.528462,4.40361,2.55209,28.4793,7.04692,1.744,0.0639316,4.15286,51.1938,0.867379,0.195292,0,0.180745,0.710146,0.622482,48.41,11.9786,-0.00516684,-2.72571,-0.062286
2018,NX,-5.7,-1.4,3.7,2017-10-31,0.0243189,0.54125,44.3772,4.2179,32.4414,7.35417,1.80171,0.0341095,3.10231,52.7793,0.839786,0.377823,0.423952,0.79185,0.835579,0.651617,57.6905,13.0779,0.0123033,4.04006,-0.303226
2018,PATK,26.0,-37.4,1.9,2017-09-24,0.0499006,0.510872,39.8691,2.78743,29.1918,6.51388,2.23167,0.00983407,0.732349,43.8422,0.141756,0.125837,0.40517,0.803781,0.293285,0.595563,57.6434,12.8626,0.00388197,-1.06465,-0.220226
2018,PKE,14.9,-9.3,-3.2,2017-08-27,-0.000578319,0.533784,47.3415,13.551,305.599,30.2789,15.229,-0.00396159,-2.01538,89.6136,0,0.963313,0.520149,0.829418,0.242952,0.148161,74.7181,7.40312,-0.00763239,-1.11025,0.469541
2018,PRIM,-4.1,-7.9,1.7,2017-09-30,0.036841,0.722883,6.62873,2.67176,27.545,1.89596,1.48813,0.0214709,2.03953,59.997,0.515083,0.178739,0,0.586308,0.485202,0.976586,41.4174,2.85082,0.0209322,-4.24404,0.146886
2018,RGR,-6.0,24.8,5.4,2017-09-30,0.0596642,0.316018,62.9359,8.24353,41.5135,-2.17925,2.8214,0.018448,2.03917,71.3699,0.409139,0,1,0.771993,0.661292,0.731807,24.0365,-1.2618,-0.0494173,27.6616,-1.05144
2018,SSD,29.1,8.5,6.1,2017-09-30,0.050277,1.22239,154.307,8.08694,38.2043,-3.60419,4.36035,0.0275718,2.72596,189.546,0.954841,0.372859,0,0.599525,0.858116,1.77307,60.858,-5.74135,-0.00243364,-14.3633,-0.652135
2018,STN,-3.4,-3.9,4.9,2017-09-30,0.0263357,0.515283,6.64296,3.50131,41.7443,5.61196,1.45392,0.00642191,0.916457,27.9259,0.324586,0.275894,0.165369,0.0914596,0.504406,0.511751,56.004,7.52899,0.0020333,-1.15366,-0.0253251
2018,TREX,57.1,39.0,5.0,2017-09-30,0.124001,0.875,27.5893,18.7089,75.1176,-0.731478,2.00372,0.0335048,4.61352,60.3615,0.567546,0.20809,0.398419,0.851682,0.613837,1.0331,112.998,-1.10035,0.0586666,8.09876,-0.0893268
2018,TTEK,16.8,-2.2,-4.7,2017-09-30,0.0400322,0.2393,-0.00695404,3.79417,41.7861,2.50013,1.93804,0.024288,1.92597,72.9715,1,0.13319,0,0.768622,0.539807,0.238903,76.3854,4.57026,0.00417803,-0.00695404,0.0829149
2018,WCC,-9.8,-18.8,-1.1,2017-09-30,0.0238582,0.385764,51.5539,2.03934,38.904,12.7926,2.30965,0.00295866,0.26729,64.1843,0.417439,0.574931,0.640727,0.273782,0.0655532,0.30101,35.9746,11.8293,-0.00150411,1.27453,0.0269405
2018,WGO,41.5,-30.4,4.5,2017-08-26,0.0591157,1.03479,33.5747,2.92371,27.8415,4.995,1.87928,0.023385,1.19476,39.5224,0.734089,0.0864114,0.040479,0.32513,0.520018,2.47447,63.8543,11.456,-0.00430926,-14.0813,-2.0431
2018,WLFC,12.1,30.0,3.0,2017-09-30,0.00370118,4.03897,73.4985,20.8183,35.6161,24.0084,5.0387,-0.0767871,5.83708,12.6062,0.526638,0.684041,0.723889,0.294959,0.424471,3.10038,45.8472,30.9052,-0.000919488,-14.4039,0.914658
2018,WOR,-15.2,-13.3,9.2,2017-08-31,0.0189579,0.710152,53.2822,2.95672,26.4331,6.16275,2.14243,0.0339743,1.73389,54.7517,0.729002,0.167774,0.401833,0.621481,0.424744,0.829538,34.2867,7.99377,-0.0183102,-2.83974,-0.0372258
2018,WTI,48.5,26.0,4.7,2017-09-30,0.0215678,0.968511,12.9621,11.8534,25.0278,16.9941,1.21619,0.0700542,-49.9113,-13.1529,0.938829,0.569583,0.685174,0.454345,0.617314,0.459237,32.6975,22.2018,0.117171,12.9621,0.844705
2019,AMRC,76.9,28.7,20.2,2018-09-30,0.0191506,2.49462,4.5946,3.97392,32.8838,7.49869,1.42435,0.0100455,2.3452,17.8208,0.971972,0.452502,0.0386719,0.725655,1,3.09864,65.9332,15.0351,-0.000963455,-0.144011,-0.253212
2019,AZZ,-9.3,3.8,27.5,2018-08-31,0.0184768,0.343074,57.7601,7.59459,55.3132,9.36529,3.13933,0.0181437,2.65324,126.001,0.389761,0.119453,0.32133,0.435549,0.747781,0.581105,51.0349,8.64093,0.00161654,-7.77569,-0.174002
2019,BCC,-33.1,45.4,35.7,2018-09-30,0.0233598,0.79366,43.2924,1.24031,38.1649,5.9266,2.36087,0.00863325,2.27361,41.8416,0.40907,0.139001,0.221662,0.117474,0.586586,0.875676,34.1227,5.29889,-0.023173,3.71608,-0.124081
2019,CBRL,1.3,1.2,21.8,2018-11-02,0.052124,1.47943,34.0122,5.71335,48.4418,3.44871,0.865614,0.00587805,1.2631,12.0869,0.312744,0.468356,0.724843,0.955226,0.337775,1.46879,47.1988,3.36023,-0.00968136,-3.54811,0.0641893
2019,CDE,-29.5,13.2,30.1,2018-09-30,0.00783534,1.26578,103.734,8.65877,88.9705,22.4048,1.95556,-0.0349431,-0.109136,81.3444,0.210371,0.896945,0.0253735,0.223874,0.115152,0.92392,219.615,55.3041,-0.0205901,-23.8745,0.204617
2019,CECO,15.2,-60.1,7.3,2018-09-30,-0.0355059,0.415791,33.6484,6.35736,-83.6428,-7.79025,1.53264,-0.0146988,0.477971,55.664,0.593615,1,0.121495,0.783477,0.299134,0.113429,105.111,9.78971,-0.0520171,-0.186754,0.373881
2019,CHH,3.1,29.8,34.7,2018-09-30,0.129039,1.52046,17.7676,18.2545,44.4819,6.28326,0.936851,0.0153563,1.03832,28.4252,0.822459,0.259978,0.887498,0.476326,0.698391,1.99709,79.1527,11.1807,0.0159342,17.7676,-0.733171
2019,CLH,36.3,19.5,23.2,2018-09-30,0.020558,0.793314,30.3849,6.38323,39.5466,10.3469,2.04203,0.0149893,3.78092,63.6781,0.755692,0.448835,0.788501,0.910969,0.874274,0.633508,49.9245,13.0622,0.00575034,0.402442,0.257576
2019,CRAI,8.8,-4.7,19.1,2018-09-29,0.0219947,1.68309,0,3.82501,50.9434,-0.879985,1.3723,0.0494024,6.24539,90.4812,0.615343,0.395895,,0.798446,0.546868,1.29984,58.9674,-1.01859,-0.00182907,0,0.568608
2019,DCH,10.6,-39.3,16.1,2018-09-30,0.0197014,0.893905,25.7641,2.96978,19.4454,12.4375,1.62534,0.053993,3.49688,33.7927,0.26665,0.250107,0.224637,0.607068,0.769623,1.07126,29.4555,18.84,-0.00217862,0.745494,-0.283093
2019,DECK,47.2,37.5,33.3,2018-09-30,0.0926589,0.634262,185.354,6.76752,33.2541,-0.778401,2.40612,-0.0505187,-2.26979,143.448,0.585429,0.17399,0.329103,0.434932,0.25197,0.639834,60.8737,-1.42491,0.0282808,-8.94033,0.115346
2019,EBF,-2.4,-13.7,11.0,2018-08-31,0.0386144,0.35495,46.0257,5.1745,30.3287,-2.94174,4.9905,0.0196894,1.29194,65.4348,0.9718,0.683321,0.212494,1,0.420051,0.267581,50.3858,-4.88719,-0.00692239,4.98791,0.113114
2019,EFXT,23.4,-42.7,15.8,2018-09-30,0.0228172,1.26606,50.1389,4.5997,29.2574,2.93515,1.9329,0.00337295,0.815179,48.0531,0.839651,0.284839,0.0605506,0.258576,0.478486,0.764582,46.0682,4.62164,0.0162609,-29.4671,0.620703
2019,EGO,-17.3,76.1,48.6,2018-09-30,-0.0280331,4.06143,170.351,11.8203,-8.66552,-2.01835,6.32703,-0.0779514,-0.177746,129.697,0.881196,0.662231,0.517683,0.201629,0,3.83054,,,-0.021856,-64.0553,-0.677329
2019,ENS,33.4,-12.8,21.8,2018-09-30,0.0312914,1.46707,71.4124,5.62388,47.4448,0.875613,3.39978,0.0105587,1.23203,97.1837,0.65222,0.675383,0.376134,0.64823,0.398471,1.23817,50.7755,0.937082,-0.000607813,-11.7194,0.458731
2019,EXP,-36.7,30.9,35.8,2018-09-30,0.039558,1.24887,75.8132,12.2619,35.6965,4.74074,2.82541,0.0129654,1.28048,89.0378,0.724984,0.48903,0.102912,0.0280945,0.463532,1.17403,51.6759,6.86292,-0.0018459,-1.18966,0.302161
2019,FCN,59.7,57.3,33.9,2018-09-30,0.030195,1.13155,0,5.39353,33.8204,0.663721,1.63617,0.0402692,2.72612,83.7728,0.930322,0.742844,0,1,0.797599,0.773284,55.0904,1.08114,0.00534032,0,0.46559
2019,GRC,17.0,15.1,30.8,2018-09-30,0.0354817,0.590093,97.7154,8.13383,49.8341,-6.03674,4.84037,0.0213579,2.07532,140.67,0.529481,0.0636294,0.430258,0.714177,0.621567,0.563169,57.3527,-6.94752,0.0129878,-0.286455,0.213803
2019,IOSP,12.4,38.6,36.8,2018-09-30,0.0276811,0.753968,93.4986,5.39708,42.0532,2.93562,2.26954,0.0138791,1.68932,119.352,0.126293,0.614673,0.431177,0.395966,0.526293,0.580675,47.3696,3.30674,-0.000419778,12.0132,-0.159418
2019,JBTM,-13.6,-17.0,4.3,2018-09-30,0.0357143,0.640523,66.5917,8.59986,79.8511,8.6262,1.38336,0.000459886,0.435606,83.7881,0.679648,0.158698,0.549469,0.874623,0.235779,0.749318,119.829,12.9449,-0.00840956,1.18909,-0.140727
2019,KAI,-10.2,27.9,33.6,2018-09-29,0.0387199,0.44962,89.1102,8.04126,40.0192,4.07026,7.31958,0.0120051,0.903908,112.165,1,0.228107,0.133055,0.900437,0.501471,0.754085,73.1672,7.44167,0.0128629,-3.22129,-0.360035
2019,KFY,7.2,-36.7,7.2,2018-10-31,0.0425366,1.03485,0,4.61817,29.0027,-2.02053,2.00095,0.029519,1.8028,-10.6629,1,0.445126,,0.397949,0.828173,0.886888,57.1312,-3.98017,0.0107172,0,0.128288
2019,LNN,-2.0,11.8,29.7,2018-08-31,0.0156939,1.12858,78.364,8.00027,91.4151,-4.07972,4.13328,0.0209911,5.17457,98.6246,0.383962,0.333202,0.509725,0.915604,0.82772,0.608182,60.4939,-2.69975,-0.0121566,-3.99688,0.519507
2019,MLKN,-6.1,-52.5,0.6,2018-09-01,0.0439981,1.41053,36.9011,3.92904,37.1267,2.72617,1.41404,0.00299049,0.935933,31.8147,0.910422,0.470307,0.740462,0.614359,0.342151,1.25893,46.7132,3.43009,-0.0107964,-4.43349,-0.195925
2019,MRCY,3.2,49.2,38.7,2018-09-30,0.0132252,0.322796,132.213,18.7898,100.702,6.2179,4.40064,0.00641899,2.67803,200.288,0.680839,0.0529675,0.572463,0.781255,0.335392,0.630962,186.075,11.4893,-0.000653199,-19.3284,-0.0657659
2019,MTZ,-16.1,23.4,24.7,2018-09-30,0.0466265,0.842407,6.73433,2.59173,22.9975,7.64646,1.9446,-0.0124726,0.0294752,74.7096,0.918727,0.548116,0.356362,0.198288,0.316572,0.730416,44.347,14.745,0.00405642,2.33071,0.313946
2019,NX,-2.4,3.2,20.7,2018-10-31,0.0182036,0.429232,33.2463,2.83901,28.6147,7.49692,1.85303,0.0992787,8.65034,39.1144,0.662199,0,0,0,1,0.555964,35.9476,9.41811,-0.00611525,-11.1309,-0.112018
2019,PATK,-33.7,29.4,34.8,2018-09-30,0.042788,0.830635,46.578,2.62251,25.4941,10.1673,2.23702,0.0266769,1.29577,48.4158,0,0.369031,0.88681,0.601261,0.454933,0.659836,52.2044,20.8197,-0.00711262,6.70886,0.319763
2019,PKE,0.7,-19.3,25.0,2018-08-26,0.006381,0.975155,44.5648,37.0164,348.732,-17.5244,12.0297,0.00822312,-7.08523,79.5791,0.241718,1,0.384074,1,0.551886,0.298273,93.763,-4.71176,0.00695932,-2.77661,0.441371
2019,PRIM,-1.9,-3.5,21.0,2018-09-30,0.053024,1.6647,0,1.72441,21.5421,4.26083,1.42564,-0.0372348,-0.349289,54.829,0.786442,0.946227,0,0,0.0102566,1.18502,38.9746,7.70882,0.016183,-6.62873,0.941815
2019,RGR,25.9,-14.2,22.8,2018-09-29,0.0470276,0.308822,27.141,9.28824,52.4225,-6.76809,3.4698,0.0100035,1.58408,32.4785,0.496758,0.0508781,0.208685,1,0.358219,0.719964,33.7828,-4.36158,-0.0126367,-35.7949,-0.00719617
2019,SSD,8.2,35.7,30.7,2018-09-30,0.0652119,0.602591,167.387,11.1082,44.8983,-2.35933,3.94692,0.0141248,1.18584,202.912,0.984078,0.0240394,0.367837,1,0.611347,1.43432,77.569,-4.07613,0.0149349,13.0798,-0.6198
2019,TREX,40.1,35.7,34.8,2018-09-30,0.108832,1.02973,32.1729,25.6191,99.4077,-2.50269,3.28031,0.0258887,3.97146,69.4137,0.285288,0.261459,0.483448,0.987039,0.575805,1.26215,137.89,-3.47151,-0.0151685,4.58361,0.154729
2019,TTEK,1.3,77.9,44.8,2018-09-30,0.032512,0.420189,0,5.27475,70.9864,2.3868,1.68676,0.0281355,3.79742,84.292,0.87059,0.418516,1,1,0.586124,0.237301,83.8831,2.82043,-0.00752016,0.00695404,0.180888
2019,WCC,-21.6,0.4,24.3,2018-09-30,0.0261631,0.467949,49.9462,1.92052,35.0925,10.1568,2.38367,0.0284995,1.31484,64.7354,0.455401,0.759312,0.507398,0.172328,0.522817,0.391958,36.2214,10.4835,0.00230494,-1.60773,0.0821847
2019,WFG,-17.4,-23.9,20.1,2018-09-30,0.0778912,1.75,67.1898,4.47206,14.534,0.577832,2.36842,0.0406035,1.67647,41.0258,0.710459,0.37037,0.0742887,0.130907,0.800638,1.59303,32.7909,1.30368,0.0300016,-0.861793,-0.0147059
2019,WGO,-30.6,-16.9,2.5,2018-08-25,0.0539015,1.60331,38.8222,2.7327,27.8844,5.50172,1.82157,0.0100234,0.749715,50.3247,0.623848,0.147692,0.189268,0.254746,0.395233,1.0554,53.7536,10.6058,-0.00521423,5.24746,0.568521
2019,WLFC,45.3,-8.3,12.2,2018-09-30,0.00665135,3.9202,85.4491,25.5973,39.0469,27.0694,5.27539,-0.0813109,2.90232,-29.0585,0.715517,0.297061,0.805925,0.614602,0.747737,5.52955,61.3483,42.5299,0.00295017,11.9505,-0.118771
2019,WOR,-14.3,-38.4,0.9,2018-08-31,0.0261544,0.793451,52.5994,2.36754,22.1469,6.18399,1.97945,0.0065302,0.534517,53.6987,0.829653,0.203227,0.44358,0.228708,0.179472,0.766781,31.0274,8.66364,0.00719641,-0.682808,0.0832994
2019,WTI,29.6,-50.2,8.5,2018-09-30,0.0871767,0.744489,17.3759,13.1133,21.1825,6.78808,1.09659,0.111253,3.8837,-12.2964,1,0.458026,0.918486,0.557931,0.694255,0.751271,77.1412,24.7204,0.0656089,4.41378,-0.224022
2020,AGI,33.8,15.3,30.3,2019-09-30,0.0116913,1.65337,87.5255,12.0291,26.5286,-2.36735,3.05421,0.000706265,3.83616,30.2336,1,0.660898,0.496848,0.453497,0.945419,1.37531,188.579,-16.8284,0.0115041,-10.5195,0.275867
2020,AMRC,31.4,148.4,77.3,2019-09-30,0.014574,2.95514,5.32579,4.84607,44.1117,11.993,1.3828,-0.0541651,-1.37691,32.9632,0.79102,0.21738,0.159517,0.613795,0.702241,3.37018,66.9756,18.2093,-0.00457654,0.731188,0.460525
2020,AZZ,7.9,5.0,32.9,2019-08-31,0.0228733,0.963452,54.1038,5.8317,40.7765,8.55916,2.54637,0.0407261,3.60785,115.299,0.492147,0.711052,0.235201,0.161254,1,0.553501,42.3906,8.89796,0.00439655,-3.65632,0.620378
2020,BCC,42.8,28.9,42.7,2019-09-30,0.0334767,0.949161,41.0899,1.17439,22.9825,3.34619,2.5298,0.084369,4.70715,39.0927,0.822881,0.320985,0.0843316,0.0753189,1,0.779405,31.5646,4.59572,0.0101169,-2.20241,0.155501
2020,CBRL,-2.5,-1.2,32.8,2019-11-01,0.0373831,0.972906,35.1557,6.28519,51.144,10.4242,0.662845,0.00451778,1.03729,11.9897,0,0.0497013,0.813526,1,0.300662,1.39381,50.01,10.1931,-0.0147409,1.14356,-0.506521
2020,CDE,12.4,43.8,42.2,2019-09-30,0.0259338,0.671614,82.1471,6.68268,32.3399,5.98282,1.15218,0.010418,-2.94151,53.9588,0.502173,0.429981,0,0.129977,0.669393,0.829904,39.2583,7.26271,0.0180984,-21.5873,-0.594163
2020,CLH,14.3,11.4,36.4,2019-09-30,0.0240489,0.774635,30.9658,6.45555,38.7027,9.71291,1.91251,0.0206584,4.02004,60.9061,0.770667,0.417996,0.835625,0.757802,0.786912,0.699642,50.4717,12.6665,0.0034909,0.58093,-0.0186791
2020,CRAI,-10.9,32.7,44.4,2019-09-28,0.0207127,1.56708,0,4.18618,50.2264,15.9338,1.04803,0.0531017,4.5656,84.1173,0.590813,0.371316,,0.739457,0.718871,1.32034,64.4151,20.4351,-0.001282,0,-0.116016
2020,DCH,-47.9,20.4,36.0,2019-09-30,-0.0171733,0.728763,25.393,2.58928,180.969,142.438,1.7769,0.15561,-1.94762,33.479,0.443853,0.0720634,0.379436,0.391333,1,1.00046,22.1323,17.42,-0.0368747,-0.371054,-0.165142
2020,EBF,-16.7,22.6,45.6,2019-08-31,0.0394843,0.16218,46.095,4.51678,27.8359,-1.80959,3.57303,0.0216219,1.26372,61.122,0.975344,0.272014,0.257768,0.712564,0.165797,0.233037,44.0227,-2.86189,0.000869921,0.0693101,-0.19277
2020,EFXT,-42.7,-13.0,23.5,2019-09-30,0.0351898,3.07001,74.0159,3.1616,15.827,3.00879,1.74306,-0.0322014,0.501966,55.7623,1,0.711015,0.383137,0,0.2492,1.97356,32.5088,6.18009,0.0123725,23.877,1.80395
2020,EGO,74.9,64.9,45.5,2019-09-30,0.00722419,0.829905,109.199,9.60084,21.8015,5.14233,2.26045,0.0134424,16.5665,42.7104,1,0,0.160059,0.124321,1,3.00055,,,0.0352573,-61.1516,-3.23152
2020,ENS,-12.8,22.4,38.6,2019-09-29,0.0227075,1.28212,80.3377,4.72665,45.3475,10.1591,2.89904,0.0173915,1.19107,105.558,0.337711,0.540091,0.689718,0.193156,0.471603,1.22618,49.259,11.0354,-0.00858385,8.9253,-0.18495
2020,EXP,24.3,22.9,35.4,2019-09-30,0.0448346,1.34614,70.1371,11.3939,34.504,7.1677,2.5006,0.025603,1.86645,87.2579,0.947757,0.544587,0,0.103956,0.847192,1.35661,53.6062,11.1359,0.00527658,-5.67612,0.0972681
2020,FCN,46.6,-0.1,33.5,2019-09-30,0.0383198,0.623714,0,6.85717,42.6689,1.95135,2.00472,0.0321922,2.17312,87.2931,0.911532,0.29707,0,1,0.682232,0.912767,70.6688,3.23185,0.00812482,0,-0.507834
2020,GLNG,-44.9,-4.1,32.2,2019-09-30,0.00677234,1.85249,8.05888,36.6234,-24416.4,-15569.2,0.396909,-0.00783493,-0.321855,-119.311,0.642398,0.0488845,0.414528,0.0456458,0.8223,3.4189,306.092,195.18,0.0017644,1.48493,1.8105
2020,GRC,6.1,-9.3,27.8,2019-09-30,0.0346148,1.31574,90.1139,8.31155,54.6352,-5.55157,4.45776,0.0300226,3.25923,128.794,0.673269,0.883488,0.195324,0.897381,0.80119,0.764518,57.9851,-5.89196,-0.000866952,-7.60151,0.725651
2020,IOSP,37.4,-3.4,29.2,2019-09-30,0.0318945,0.544,89.5016,6.02212,43.3197,1.09284,2.2693,0.0152075,1.3289,123.482,0.210646,0.329393,0.326875,0.564173,0.548893,0.623299,49.7088,1.25402,0.00421338,-3.99703,-0.209968
2020,JBTM,-20.5,79.9,70.9,2019-09-30,0.03361,0.662791,69.5143,7.95467,59.6174,11.0444,1.53363,0.00331041,0.653731,85.5565,0.493654,0.176282,0.605862,0.731352,0.220998,0.668692,90.4091,16.7487,-0.00210433,2.92264,0.0222678
2020,KAI,28.5,30.9,39.5,2019-09-28,0.0274284,0.236124,98.2694,7.22057,38.885,8.32373,6.78493,0.0239533,1.59342,121.662,0.386734,0.0271941,0.348669,0.72895,0.778742,0.604525,58.0466,12.4255,-0.0112915,9.15922,-0.213497
2020,KFY,-32.1,79.3,68.8,2019-10-31,0.0303903,1.03114,0,4.08536,27.2032,0.761335,2.32981,0.0223316,1.34367,-2.14841,0.839391,0.478471,,0.280033,0.803118,0.958025,41.7416,1.16822,-0.0121463,0,-0.00370774
2020,LNN,21.4,31.1,37.8,2019-08-31,0.00970867,0.841559,117.984,9.23417,133.526,-1.58232,3.81695,0.0214544,15.5855,147.092,0.367791,0.243226,1,0.921398,0.86751,1.17145,74.3684,-0.881285,-0.00598528,39.6199,-0.287024
2020,MLKN,-56.8,174.5,123.3,2019-08-31,0.047619,1.06736,38.3898,4.183,34.5612,3.88793,1.34791,0.0129282,1.1,34.3908,0.363611,0.261831,0.575631,1,0.435367,1.09621,42.9011,4.82611,0.00362092,1.4887,-0.343169
2020,MRCY,54.1,-9.5,28.4,2019-09-27,0.0141624,0.843072,126.177,24.27,150.408,-3.78315,5.34752,0.00333567,1.26305,186.574,0.514199,0.403912,0.495504,1,0.198758,0.524952,212.968,-5.35669,0.000937174,-6.03689,0.520276
2020,MTZ,21.3,70.2,62.2,2019-09-30,0.0546748,0.500761,5.67984,3.17354,25.8184,6.11582,1.64757,0.0127549,0.691362,59.5805,1,0.184173,0.22049,0.649862,0.392222,0.706765,48.0846,11.3902,0.00804832,-1.05448,-0.341647
2020,NX,-2.1,48.0,46.7,2019-10-31,-0.0443144,0.635581,33.0059,3.16472,-65.3468,-10.8489,1.73411,0.0921124,-2.14347,32.8041,0,0.457144,0,0.157753,0.952372,0.50518,42.5522,7.06454,-0.0625181,-0.240331,0.206349
2020,PATK,39.7,25.8,37.3,2019-09-29,0.0299554,0.249969,51.1642,2.29695,24.2577,11.9518,2.61033,0.036634,1.32378,48.8353,0,0,0.759747,0.228597,0.355859,0.623872,34.7901,17.1411,-0.0128326,4.58618,-0.580666
2020,PDS,-41.6,-11.4,26.4,2019-09-30,0.0046097,0.289647,8.55671,5.14786,19.7486,15.234,1.84779,0.0964566,-18.8331,26.6375,0.936049,0.026117,0.797575,0,1,0.410571,31.9789,24.6683,0.00736216,0.57862,-0.0304214
2020,PKE,-18.2,-16.8,24.0,2019-09-01,0.0106585,1.07357,42.0121,23.4333,141.913,-10.97,29.9849,-0.0115953,-1.76559,83.5665,0.48861,0.208374,0.258971,0.54101,0.111729,1.65555,89.7477,-6.93757,0.00427748,-2.55273,0.0984142
2020,PRIM,-9.1,50.6,52.6,2019-09-30,0.0497877,1.00884,0,1.79868,20.5238,7.33821,1.38929,0.0350726,1.5745,65.7697,0.898126,0.407163,0,0.226412,0.595421,1.31052,36.8396,13.1719,-0.0032363,0,-0.65586
2020,RGR,-12.8,33.3,39.2,2019-09-28,0.0199253,0.702645,39.5077,7.49374,51.0358,-1.48591,4.72009,0.0137833,3.18829,62.5147,0.530298,0.248267,0.405326,0.502427,0.448803,0.631744,25.7118,-0.748602,-0.0271023,12.3666,0.393823
2020,SSD,37.1,19.9,39.4,2019-09-30,0.0662215,0.969252,126.637,9.41679,41.4004,-2.36616,3.8299,0.028009,2.18958,157.85,1,0.212627,0,0.635427,1,0.926742,65.042,-3.71735,0.00100961,-40.7498,0.36666
2020,TTEK,77.7,49.3,48.5,2019-09-30,0.0149485,0.820951,0,5.81557,163.41,5.20198,1.40494,0.0187692,8.24762,70.662,0.525819,1,1,1,0.48381,0.409257,100.336,3.19409,-0.0175635,0,0.400762
2020,WCC,-3.4,76.4,58.7,2019-09-30,0.0237727,0.570707,49.5332,1.59718,31.1496,13.0275,2.33447,0.0583866,1.95108,64.3347,0.350357,0.617246,0.3004,0,1,0.577143,32.878,13.7504,-0.00239042,-0.412995,0.102758
2020,WFG,-21.9,51.0,40.1,2019-09-30,-0.0137825,2.04615,86.5292,3.67454,445.275,74.7304,1.99453,-0.00352911,-2.57778,69.7247,0.103058,1,0.376305,0.0194839,0.458036,1.57983,28.7238,4.8207,-0.0916738,19.3394,0.296154
2020,WGO,0.6,164.3,112.4,2019-08-31,0.0493829,1.45091,40.4763,2.31095,23.874,4.22397,2.07671,0.0413578,1.59724,50.8659,0.528315,0.131265,0.235495,0.12468,0.687868,1.62109,37.4237,6.62129,-0.00451856,1.65416,-0.152405
2020,WLFC,-17.4,2.5,39.1,2019-09-30,0.0153429,3.45954,88.7065,18.4556,31.5074,17.7294,4.32298,0.000638241,3.29315,38.5349,1,0.208072,0.495337,0.163293,0.941329,5.77159,55.6571,31.3185,0.00869158,3.25746,-0.46066
2020,WOR,-30.5,151.0,99.2,2019-08-31,0.0163177,0.917153,51.7615,2.14913,59.5319,22.7938,2.13414,0.0371731,-26.2196,62.6827,0.692075,0.301581,0.391378,0.125386,0.453331,0.835088,24.7556,9.47851,-0.00983663,-0.837826,0.123701
2020,WTI,-52.0,33.1,41.9,2019-09-30,0.0443166,4.84207,31.0575,9.84145,17.5276,9.25334,0.880365,-0.175476,1.05772,9.08942,0.780758,1,0.723677,0.199326,0.155922,1.43871,130.423,68.8545,-0.0428601,13.6816,4.09759
2021,AGI,19.0,-7.2,3.8,2020-09-30,0.0259656,1.25688,99.9103,14.9976,25.0995,-1.3341,2.24561,0.0220317,1.92636,14.6085,1,0.127229,0.652096,0.370103,1,1.79503,70.6684,-3.7562,0.0142742,12.3847,-0.396486
2021,AMRC,163.5,-3.6,6.2,2020-09-30,0.0196745,4.6341,3.53602,8.23626,65.4644,20.5577,1.34817,-0.0370236,-0.576347,27.3399,0.956876,0.377902,0.0393744,1,0.78173,4.49368,124.452,39.0815,0.00510044,-1.78977,1.67896
2021,AZZ,5.7,10.6,19.1,2020-08-31,0.000858894,0.73356,54.0064,5.34567,90.2882,16.5322,1.29106,0.0393291,-24.2179,106.421,0.186085,0.665823,0.270621,0.15587,0.736804,0.744278,34.8551,6.38213,-0.0220144,-0.0973707,-0.229893
