yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2020,DKS,Cons,0.116,0.121,0.354,0.822,3.6,113.8,68.3
2020,DMLP,Ener,0.728,0.713,0.826,0.163,-15.9,-3.4,35.3
2020,DQ,Ener,0.930,0.781,0.916,0.303,71.3,524.3,218.0
2020,DXPE,Indu,0.037,0.382,0.213,0.103,-27.4,47.5,45.2
2020,DY,Indu,0.441,0.279,0.221,0.352,-30.2,156.2,82.0
2020,EBF,Indu,0.229,0.209,0.483,0.106,-16.7,22.6,45.6
2020,ECVT,Basi,0.388,0.233,0.262,0.659,-9.3,16.3,25.3
2020,EFXT,Ener,0.454,0.590,0.748,0.243,-42.7,-13.0,23.5
2020,EGO,Basi,0.954,0.933,0.980,0.453,74.9,64.9,45.5
2020,EMBJ,Indu,0.928,0.939,0.031,0.459,-65.4,48.4,55.0
2020,ENR,Indu,0.702,0.748,0.789,0.893,8.2,-7.1,28.9
2020,ENS,Indu,0.049,0.145,0.501,0.852,-12.8,22.4,38.6
2020,EPAC,Indu,0.757,0.756,0.049,0.399,-23.3,36.3,60.0
2020,EQT,Ener,0.814,0.924,0.005,0.484,-70.4,232.0,128.5
2020,ERO,Basi,0.906,0.973,0.132,0.204,-44.5,188.8,128.2
2020,ESI,Basi,0.109,0.782,0.429,0.773,-3.6,64.8,53.8
2020,EXP,Basi,0.445,0.185,0.633,0.897,24.3,22.9,35.4
2020,FCN,Indu,0.404,0.094,0.627,0.945,46.6,-0.1,33.5
2020,FIVE,Cons,0.664,0.084,0.712,0.814,-55.3,261.0,162.1
2020,FIX,Indu,0.163,0.110,0.645,0.568,-12.5,40.5,46.7
2020,FLNG,Ener,0.990,0.913,0.957,0.051,-46.1,36.8,48.5
2020,FOXF,Cons,0.112,0.216,0.691,0.713,-0.7,133.6,82.6
2020,FRO,Indu,0.966,0.634,0.940,0.468,18.7,-5.4,36.1
2020,FSM,Basi,0.823,0.506,0.646,0.096,-26.3,159.8,97.1
2020,FSS,Indu,0.105,0.426,0.581,0.590,23.0,26.0,46.1
2020,FTAI,Indu,0.764,0.841,0.687,0.480,12.5,48.2,54.2
2020,FUL,Basi,0.124,0.660,0.286,0.748,13.3,7.3,33.5
2020,FUN,Cons,0.244,0.294,0.373,0.825,4.7,-15.9,24.2
2020,FWRD,Indu,0.031,0.268,0.473,0.622,15.0,25.3,38.6
2020,GBX,Indu,0.588,0.531,0.683,0.342,-27.9,27.7,38.8
2020,GEL,Ener,0.496,0.884,0.234,0.616,-28.7,-54.2,13.3
2020,GEO,Indu,0.134,0.029,0.448,0.675,-22.5,-50.2,15.1
2020,GIII,Cons,0.301,0.048,0.297,0.060,-80.5,312.4,184.8
2020,GLNG,Ener,0.971,0.988,0.548,0.419,-44.9,-4.1,32.2
2020,GOLF,Cons,0.096,0.213,0.460,0.624,2.6,72.0,62.9
2020,GOOS,Cons,0.729,0.893,0.786,0.889,-38.2,10.5,32.9
2020,GPK,Cons,0.210,0.605,0.386,0.978,30.4,0.3,31.4
2020,GPRK,Ener,0.280,0.904,0.595,0.382,-4.1,-2.7,29.2
2020,GRBK,Cons,0.074,0.333,0.699,0.187,22.1,77.5,57.0
2020,GRC,Indu,0.140,0.280,0.264,0.336,6.1,-9.3,27.8
2020,GT,Cons,0.144,0.106,0.257,0.755,-38.1,10.1,33.5
2020,HBM,Basi,0.874,0.711,0.184,0.307,-49.0,119.1,65.1
2020,HCC,Ener,0.951,0.836,0.072,0.369,-30.3,25.7,33.0
2020,HESM,Ener,0.353,0.480,0.904,0.467,11.2,-6.7,30.3
2020,HGV,Cons,0.669,0.703,0.194,0.722,-14.1,42.2,49.1
2020,HLIO,Indu,0.047,0.766,0.298,0.461,2.4,65.2,48.8
2020,HLX,Ener,0.845,0.666,0.401,0.400,10.1,-34.2,21.8
2020,HNI,Cons,0.218,0.095,0.438,0.560,-9.0,-6.6,22.9
2020,HP,Ener,0.609,0.643,0.142,0.965,-24.3,-33.9,22.0
2020,HTLD,Indu,0.597,0.537,0.590,0.565,1.0,-6.6,26.1
2020,HUBG,Indu,0.242,0.463,0.174,0.591,21.8,0.0,29.5
2020,HUN,Basi,0.386,0.504,0.094,0.994,-6.3,31.2,39.5
2020,HURN,Indu,0.287,0.081,0.521,0.498,17.8,-4.9,31.6
2020,HWKN,Basi,0.399,0.272,0.236,0.118,0.9,17.4,33.5
2020,ICFI,Indu,0.240,0.152,0.412,0.526,7.7,10.1,40.2
2020,IESC,Indu,0.067,0.285,0.498,0.159,46.3,99.1,61.9
2020,IIIN,Indu,0.767,0.500,0.185,0.126,11.6,7.5,33.7
2020,IOSP,Basi,0.153,0.262,0.377,0.745,37.4,-3.4,29.2
2020,JBTM,Indu,0.384,0.347,0.544,0.717,-20.5,79.9,70.9
2020,KAI,Indu,0.225,0.536,0.574,0.470,28.5,30.9,39.5
2020,KBH,Cons,0.160,0.325,0.611,0.871,68.6,-9.0,27.6
2020,KEX,Indu,0.253,0.777,0.177,0.982,3.7,-34.3,19.9
2020,KFRC,Indu,0.023,0.156,0.239,0.293,-0.6,28.1,39.9
2020,KFY,Indu,0.080,0.199,0.451,0.572,-32.1,79.3,68.8
2020,KOS,Ener,0.961,0.803,0.935,0.558,-36.5,-32.2,22.5
2020,KRNT,Indu,0.654,0.169,0.717,0.590,105.2,128.1,70.8
2020,KRO,Basi,0.847,0.465,0.402,0.338,-47.6,90.4,71.2
2020,KTOS,Indu,0.164,0.602,0.497,0.672,12.3,55.6,49.3
2020,KWR,Basi,0.249,0.796,0.936,0.777,-25.2,88.8,62.7
2020,LAD,Cons,0.005,0.247,0.440,0.820,56.1,162.0,74.7
2020,LCII,Cons,0.233,0.529,0.408,0.761,39.4,40.3,42.7
2020,LGIH,Cons,0.151,0.696,0.847,0.657,36.4,44.2,47.9
2020,LIND,Cons,0.723,0.350,0.306,0.223,-3.1,48.1,41.7
2020,LNN,Indu,0.596,0.486,0.361,0.405,21.4,31.1,37.8
2020,LPG,Ener,0.981,0.941,0.954,0.242,128.0,-6.3,27.4
2020,LPX,Basi,0.886,0.551,0.096,0.905,24.3,31.6,40.8
2020,LZB,Cons,0.181,0.122,0.424,0.531,0.9,25.5,38.0
2020,M,Cons,0.251,0.085,0.288,0.974,-40.9,4.7,34.8
2020,MATV,Basi,0.324,0.164,0.309,0.372,-3.3,30.3,38.7
2020,MATX,Indu,0.367,0.174,0.242,0.548,3.2,108.0,69.1
2020,MCFT,Cons,0.488,0.742,0.170,0.056,-15.5,46.4,46.2
2020,MCRI,Cons,0.955,0.006,0.484,0.146,-41.0,132.6,91.3
2020,MEOH,Basi,0.964,0.792,0.592,0.782,-35.7,-8.6,29.7
2020,MGRC,Indu,0.267,0.153,0.728,0.603,42.6,5.8,35.2
2020,MGY,Ener,1.000,0.900,0.244,0.550,-26.0,9.1,31.0
2020,MHO,Cons,0.090,0.212,0.394,0.454,47.3,14.5,33.4
2020,MLI,Indu,0.277,0.298,0.294,0.601,8.6,4.7,30.8
2020,MLKN,Cons,0.063,0.006,0.474,0.327,-56.8,174.5,123.3
2020,MLR,Cons,0.073,0.367,0.536,0.037,-10.6,37.1,43.1
2020,MMYT,Cons,0.806,0.714,0.259,0.826,7.2,0.5,27.5
2020,MOD,Indu,0.064,0.388,0.157,0.073,-46.5,72.2,52.2
2020,MRCY,Indu,0.371,0.490,0.691,0.953,54.1,-9.5,28.4
2020,MTH,Cons,0.213,0.195,0.569,0.769,69.7,35.3,44.0
2020,MTRN,Basi,0.252,0.388,0.243,0.403,-1.1,25.0,37.4
2020,MTX,Basi,0.061,0.166,0.388,0.625,-5.8,16.4,37.0
2020,MTZ,Indu,0.320,0.503,0.208,0.923,21.3,70.2,62.2
2020,MUR,Ener,0.812,0.476,0.364,0.849,-22.4,-34.0,20.0
2020,MUSA,Cons,0.150,0.335,0.256,0.883,40.3,13.6,36.7
2020,MWA,Indu,0.352,0.139,0.525,0.620,22.0,0.9,30.9
2020,MYE,Cons,0.316,0.230,0.165,0.135,-28.8,76.5,57.6
2020,MYRG,Indu,0.133,0.563,0.676,0.107,-15.0,134.6,73.8
2020,NBR,Ener,0.258,0.483,0.506,0.302,-24.1,-23.3,20.8
2020,NOG,Ener,0.980,0.934,0.069,0.059,-60.2,51.6,67.1
2020,NPO,Indu,0.910,0.579,0.029,0.449,-10.6,31.6,43.7
2020,NVT,Indu,0.086,0.059,0.445,0.976,7.0,-9.9,28.5
2020,NWPX,Indu,0.794,0.892,0.781,0.020,34.7,6.1,34.0
2020,NX,Basi,0.325,0.020,0.254,0.178,-2.1,48.0,46.7
2020,OIS,Ener,0.518,0.847,0.109,0.232,-36.6,-38.4,18.1
2020,OLN,Basi,0.614,0.498,0.107,0.739,-34.0,50.1,43.2
2020,OMAB,Indu,0.900,0.464,0.876,0.837,46.9,-26.9,22.3
2020,OR,Basi,0.978,0.995,0.002,0.537,1.1,4.6,27.5
2020,OSW,Cons,0.203,0.086,0.353,0.349,13.8,-9.6,28.9
2020,OVV,Ener,0.927,0.917,0.064,0.954,-55.3,40.0,41.1
2020,OXM,Cons,0.435,0.027,0.316,0.241,-48.5,99.9,76.9
2020,P,Indu,0.389,0.340,0.485,0.916,-26.5,69.8,61.2
2020,PAGP,Ener,0.673,0.625,0.334,0.815,-27.2,-43.7,17.9
2020,PATK,Cons,0.020,0.700,0.376,0.358,39.7,25.8,37.3
2020,PDS,Ener,0.574,0.633,0.156,0.081,-41.6,-11.4,26.4
2020,PENN,Cons,0.082,0.780,0.488,0.931,35.5,212.5,92.1
2020,PKE,Indu,0.637,0.837,0.782,0.034,-18.2,-16.8,24.0
2020,POWL,Indu,0.460,0.540,0.600,0.132,43.4,-28.2,21.1
2020,PR,Ener,0.938,0.978,0.603,0.312,-79.0,40.1,43.9
2020,PRIM,Indu,0.293,0.724,0.192,0.388,-9.1,50.6,52.6
2020,PVH,Cons,0.161,0.196,0.310,0.714,-70.6,200.2,127.0
2020,RBA,Indu,0.722,0.851,0.459,0.969,7.9,41.9,54.5
2020,RBC,Indu,0.041,0.066,0.593,0.671,3.3,48.5,43.4
2020,REAL,Cons,0.319,0.589,0.878,0.466,-48.2,88.5,65.9
2020,RES,Ener,0.702,0.758,0.044,0.373,-54.2,-21.0,25.7
2020,RGR,Indu,0.542,0.450,0.199,0.340,-12.8,33.3,39.2
2020,RIG,Ener,0.354,0.407,0.202,0.764,-49.5,-20.9,23.0
2020,ROAD,Indu,0.378,0.445,0.494,0.296,37.4,94.1,59.4
2020,RRC,Ener,0.880,0.826,0.063,0.237,-75.0,274.6,135.7
2020,RRX,Indu,0.078,0.423,0.182,0.844,1.4,64.4,55.7
2020,RUSHA,Cons,0.084,0.446,0.152,0.414,15.6,42.4,42.4
2020,RVLV,Cons,0.407,0.310,0.452,0.491,-43.2,92.1,63.4
2020,SAH,Cons,0.001,0.117,0.377,0.456,81.6,52.4,44.8
2020,SBLK,Indu,0.915,0.871,0.737,0.301,7.1,67.1,49.1
2020,SHAK,Cons,0.224,0.084,0.559,0.738,40.8,70.4,54.0
2020,SHOO,Cons,0.168,0.057,0.381,0.749,-3.6,16.1,42.5
2020,SID,Basi,0.661,0.410,0.272,0.606,-55.3,369.6,154.9
2020,SIG,Cons,0.703,0.090,0.383,0.176,-65.8,523.4,251.8
2020,SKY,Cons,0.469,0.546,0.275,0.654,114.8,-7.1,27.5
2020,SM,Ener,0.995,0.694,0.193,0.160,-52.9,200.4,88.3
2020,SMP,Cons,0.137,0.211,0.324,0.433,8.1,-18.9,21.5
2020,SSD,Basi,0.410,0.161,0.534,0.900,37.1,19.9,39.4
2020,SSRM,Basi,0.846,0.789,0.942,0.707,32.2,-12.3,26.3
2020,STNG,Indu,0.947,0.438,0.867,0.478,20.3,-32.0,19.7
2020,STRL,Indu,0.123,0.612,0.753,0.065,-8.5,75.5,58.1
2020,SUN,Ener,0.188,0.886,0.343,0.736,1.4,4.9,30.8
2020,SWBI,Indu,0.455,0.418,0.372,0.112,-8.2,103.4,64.2
2020,SXC,Basi,0.283,0.082,0.409,0.129,-44.6,-1.3,31.6
2020,SXI,Indu,0.388,0.356,0.363,0.344,-5.8,13.8,36.3
2020,TEN,Ener,0.129,0.861,0.209,0.245,-19.4,-21.9,32.9
2020,TEX,Indu,0.132,0.614,0.084,0.618,-25.3,46.0,43.3
2020,TFII,Indu,0.612,0.331,0.643,0.792,6.7,116.8,65.0
2020,THO,Cons,0.472,0.753,0.864,0.794,-17.0,153.7,90.0
2020,THRM,Cons,0.212,0.264,0.250,0.553,17.2,44.6,35.5
2020,TKR,Indu,0.136,0.323,0.360,0.960,35.6,40.9,42.4
2020,TNET,Indu,0.246,0.009,0.492,0.890,2.6,66.1,50.6
2020,TRIP,Cons,0.021,0.124,0.276,0.950,-49.6,25.0,37.3
2020,TRMD,Ener,0.815,0.320,0.945,0.165,18.5,17.0,44.3
2020,TRN,Indu,0.381,0.518,0.624,0.758,-15.1,45.9,38.3
2020,TROX,Basi,0.788,0.863,0.887,0.387,-37.0,150.1,89.6
2020,TTEK,Indu,0.156,0.217,0.512,0.999,77.7,49.3,48.5
2020,TX,Basi,0.798,0.704,0.174,0.929,-34.7,53.9,41.9
2020,UFPI,Basi,0.215,0.379,0.309,0.826,53.3,20.5,31.7
2020,ULH,Indu,0.125,0.376,0.263,0.134,-24.7,24.4,36.7
2020,URBN,Cons,0.372,0.187,0.370,0.697,-23.8,47.6,52.1
2020,USAC,Ener,0.537,0.958,0.637,0.535,1.7,-4.8,28.8
2020,USLM,Basi,0.993,0.345,0.590,0.155,32.5,35.8,41.7
2020,VAC,Cons,0.530,0.858,0.566,0.939,-1.2,71.2,55.9
2020,VET,Ener,0.873,0.893,0.833,0.437,-69.7,-4.3,31.2
2020,VIST,Ener,0.935,0.746,0.093,0.189,-34.2,-57.8,14.0
2020,VMI,Indu,0.222,0.116,0.305,0.853,10.7,47.1,43.2
2020,VNOM,Ener,0.669,0.894,0.932,0.500,-30.2,-25.6,22.3
2020,VVX,Indu,0.017,0.246,0.467,0.212,92.7,2.3,36.1
2020,WCC,Indu,0.008,0.133,0.350,0.683,-3.4,76.4,58.7
2020,WFG,Basi,0.933,0.808,0.816,0.813,-21.9,51.0,40.1
2020,WFRD,Ener,0.350,0.421,0.032,0.144,-70.4,55.2,76.9
2020,WGO,Cons,0.207,0.583,0.818,0.365,0.6,164.3,112.4
2020,WHD,Ener,0.421,0.802,0.612,0.623,-28.3,19.7,39.1
2020,WING,Cons,0.456,0.314,0.809,0.803,49.7,68.1,49.4
2020,WLDN,Indu,0.627,0.855,0.841,0.046,-18.9,56.9,50.1
2020,WLFC,Indu,0.724,0.860,0.105,0.214,-17.4,2.5,39.1
2020,WMS,Indu,0.692,0.339,0.706,0.835,85.1,84.4,54.3
2020,WNC,Indu,0.127,0.573,0.249,0.236,-17.2,30.0,37.1
2020,WOR,Indu,0.375,0.511,0.172,0.324,-30.5,151.0,99.2
2020,WSC,Indu,0.234,0.902,0.519,0.605,59.3,61.2,53.6
2020,WTI,Ener,0.983,0.601,0.489,0.032,-52.0,33.1,41.9
2020,WWW,Cons,0.317,0.131,0.278,0.700,-19.6,28.8,43.2
2020,XPO,Indu,0.152,0.365,0.230,0.855,58.2,29.2,39.3
2020,XPRO,Ener,0.322,0.385,0.147,0.993,-45.6,-2.5,32.4
2020,YETI,Cons,0.567,0.384,0.630,0.805,56.1,128.1,67.7
2020,YPF,Ener,0.662,0.852,0.994,0.651,-59.0,-20.3,29.0
2020,ZWS,Indu,0.183,0.190,0.491,0.628,26.6,27.7,43.7
2022,AAON,Indu,0.493,0.189,0.367,0.815,-23.6,39.1,-26.2
2022,ABG,Cons,0.155,0.527,0.444,0.890,21.5,32.0,-24.2
2022,ACEL,Cons,0.004,0.896,0.948,0.432,11.1,-30.8,-9.7
2022,ACVA,Cons,0.819,0.423,0.390,0.548,-64.4,-5.4,-20.0
2022,AG,Basi,0.759,0.646,0.833,0.856,-21.8,-49.2,-6.4
2022,AGI,Basi,0.683,0.472,0.287,0.775,-5.4,38.5,-16.7
2022,AGX,Indu,0.579,0.692,0.217,0.195,-26.6,-2.1,-9.5
2022,ALNT,Indu,0.066,0.077,0.243,0.126,-26.2,21.1,-14.1
2022,ALSN,Cons,0.302,0.556,0.642,0.924,-3.0,12.7,-18.1
2022,AM,Ener,0.077,0.075,0.718,0.981,9.3,8.9,-17.5
2022,AMRC,Indu,0.117,0.243,0.579,0.845,6.0,-21.8,-14.7
2022,APG,Indu,0.279,0.215,0.481,0.966,8.8,13.9,-18.4
2022,ARCB,Indu,0.165,0.429,0.665,0.714,97.4,-3.7,-16.6
2022,ARCO,Cons,0.527,0.760,0.565,0.519,42.5,7.4,-15.5
2022,ARIS,Basi,0.466,0.350,0.048,0.104,-30.0,-34.5,-12.6
2022,ARLP,Ener,0.852,0.563,0.597,0.545,142.0,53.6,-34.6
2022,AROC,Ener,0.271,0.111,0.554,0.436,-19.8,15.8,-14.2
2022,ARRY,Ener,0.677,0.964,0.207,0.518,-69.8,63.0,-29.4
2022,ATI,Indu,0.455,0.425,0.415,0.761,20.7,66.9,-37.5
2022,ATRO,Indu,0.460,0.324,0.132,0.040,-10.9,7.0,-20.6
2022,AVAV,Indu,0.729,0.307,0.165,0.568,-31.4,22.3,-17.4
2022,AVNT,Basi,0.208,0.680,0.434,0.974,19.6,-24.1,-13.0
2022,AZZ,Indu,0.393,0.294,0.324,0.453,7.4,-21.2,-32.7
2022,BBSI,Indu,0.607,0.125,0.299,0.084,-17.9,56.9,-28.7
2022,BCC,Basi,0.446,0.532,0.516,0.829,57.1,-8.6,-11.2
2022,BCPC,Basi,0.056,0.019,0.516,0.960,20.5,-3.7,-14.5
2022,BE,Indu,0.680,0.684,0.513,0.749,-62.6,54.2,-27.4
2022,BJRI,Cons,0.339,0.797,0.617,0.262,-38.3,3.5,-12.2
2022,BLBD,Cons,0.256,0.380,0.155,0.077,-24.2,-15.5,-15.5
2022,BOOT,Cons,0.554,0.683,0.803,0.774,58.7,-22.7,-14.1
2022,BROS,Cons,0.624,0.272,0.652,0.663,29.6,-21.4,-12.7
2022,BSM,Ener,0.881,0.878,0.960,0.734,19.8,33.4,-16.4
2022,BTU,Ener,0.866,0.636,0.890,0.614,303.8,76.3,-31.2
2022,BVN,Basi,0.967,0.825,0.116,0.716,-13.3,-23.8,-13.4
2022,BWMX,Cons,0.240,0.963,0.151,0.278,-49.3,-57.6,-9.3
2022,BXC,Indu,0.325,0.525,0.404,0.299,99.8,8.2,-13.3
2022,BZH,Cons,0.224,0.146,0.296,0.155,-0.4,-8.8,-12.2
2022,CAKE,Cons,0.350,0.830,0.580,0.636,-13.6,-2.7,-20.5
2022,CAPL,Ener,0.327,0.769,0.859,0.259,14.3,7.0,-20.2
2022,CARG,Cons,0.897,0.806,0.923,0.883,-7.1,-47.1,-8.4
2022,CBRL,Cons,0.478,0.657,0.505,0.804,-13.1,-18.4,-12.3
2022,CBT,Basi,0.507,0.613,0.594,0.808,19.1,33.2,-25.7
2022,CCS,Cons,0.448,0.269,0.576,0.691,36.9,-8.7,-22.9
2022,CDE,Basi,0.742,0.271,0.238,0.464,-40.3,-41.0,-12.4
2022,CHRD,Ener,0.825,0.882,0.909,0.736,109.5,4.0,-12.5
2022,CMC,Basi,0.149,0.446,0.691,0.942,65.4,41.3,-58.5
2022,CMCO,Indu,0.105,0.568,0.547,0.426,3.6,-16.1,-13.2
2022,CMP,Basi,0.521,0.341,0.101,0.599,-15.7,-19.9,-14.7
2022,CMRE,Indu,0.654,0.776,0.973,0.473,79.4,-31.0,-5.6
2022,CNX,Ener,0.974,0.923,0.985,0.823,15.8,7.7,-20.0
2022,CODI,Indu,0.306,0.384,0.183,0.517,2.2,-8.7,-14.6
2022,CPAC,Basi,0.254,0.935,0.360,0.155,-26.0,-17.8,-11.6
2022,CRAI,Indu,0.144,0.072,0.225,0.207,36.7,43.5,-25.2
2022,CRC,Ener,0.857,0.812,0.879,0.810,45.1,3.8,-15.3
2022,CRGY,Ener,0.998,0.942,0.955,0.563,0.8,-28.8,-7.4
2022,CRI,Cons,0.583,0.411,0.358,0.913,16.1,-23.9,-12.6
2022,CRK,Ener,0.986,0.867,0.960,0.621,29.7,68.6,-28.6
2022,CSW,Indu,0.457,0.527,0.715,0.557,-5.0,21.0,-21.2
2022,CVCO,Cons,0.313,0.359,0.727,0.730,52.7,-0.7,-17.4
2022,CYD,Indu,0.223,0.624,0.593,0.112,-23.5,-24.8,-11.8
2022,CYRX,Indu,0.677,0.260,0.182,0.530,-46.5,-41.1,-9.3
2022,DAC,Indu,0.635,0.537,0.921,0.612,147.0,-38.8,-10.2
2022,DCH,Cons,0.269,0.826,0.114,0.336,-19.2,26.7,-18.3
2022,DCO,Indu,0.018,0.162,0.266,0.171,-15.3,22.3,-8.0
2022,DDS,Cons,0.814,0.707,0.663,0.958,188.1,74.6,-21.4
2022,DFH,Cons,0.088,0.447,0.850,0.641,-12.3,-44.7,-9.3
2022,DINO,Ener,0.693,0.852,0.846,0.998,-20.7,74.9,-19.2
2022,DKL,Ener,0.702,0.422,0.721,0.572,0.3,13.6,-13.7
2022,DMLP,Ener,0.915,0.951,0.983,0.276,51.0,33.0,-20.9
2022,DNUT,Cons,0.952,0.736,0.331,0.721,-29.1,-17.8,-8.4
2022,DQ,Ener,0.961,0.819,0.901,0.871,-45.5,-6.2,-16.9
2022,DXPE,Indu,0.059,0.443,0.454,0.151,-11.5,-7.7,-14.4
2022,DY,Indu,0.332,0.030,0.183,0.757,4.0,-7.1,-17.0
2022,EBF,Indu,0.096,0.258,0.375,0.084,-12.6,12.5,-4.6
2022,ECO,Indu,0.938,0.752,0.068,0.047,36.9,66.0,12.4
2022,EFXT,Ener,0.435,0.435,0.439,0.138,-12.1,11.1,-13.6
2022,EGO,Basi,0.891,0.775,0.029,0.604,-7.2,-21.5,-12.3
2022,EMBJ,Indu,0.725,0.777,0.741,0.712,24.2,4.3,-15.1
2022,ENR,Indu,0.167,0.049,0.274,0.696,-28.3,6.6,-17.1
2022,ENS,Indu,0.126,0.119,0.332,0.816,-20.6,16.6,-21.4
2022,EPAC,Indu,0.335,0.517,0.334,0.441,-10.4,29.7,-19.4
2022,ERO,Basi,0.743,0.606,0.867,0.480,-21.5,17.2,-9.1
2022,EXK,Basi,0.692,0.792,0.111,0.340,-5.5,-45.9,-7.5
2022,FA,Indu,0.876,0.714,0.776,0.771,-4.1,-28.5,-14.1
2022,FIGS,Cons,0.278,0.862,0.717,0.760,-53.2,-35.8,-6.4
2022,FIX,Indu,0.102,0.197,0.448,0.796,34.8,46.5,-17.6
2022,FLNG,Ener,0.835,0.767,0.924,0.415,138.0,47.3,-24.9
2022,FRO,Indu,0.980,0.804,0.484,0.535,11.5,125.4,-39.5
2022,FSM,Basi,0.854,0.880,0.888,0.416,-39.3,-15.4,-15.5
2022,FSS,Indu,0.119,0.176,0.270,0.634,-8.0,56.8,-25.6
2022,FTAI,Indu,0.861,0.765,0.898,0.645,-3.5,11.4,-17.5
2022,FUL,Basi,0.111,0.183,0.406,0.925,49.4,-3.8,-29.0
2022,FWRD,Indu,0.358,0.418,0.604,0.786,29.0,4.5,-19.2
2022,GBX,Indu,0.494,0.518,0.551,0.506,22.6,-21.9,-35.3
2022,GEO,Indu,0.287,0.002,0.252,0.277,-24.1,83.0,-24.6
2022,GIII,Cons,0.518,0.671,0.659,0.504,-7.3,-48.5,-7.8
2022,GLNG,Ener,0.665,0.245,0.597,0.551,37.6,39.8,-22.1
2022,GNK,Indu,0.937,0.696,0.929,0.279,83.9,-3.3,-15.3
2022,GOLF,Cons,0.222,0.667,0.140,0.827,-0.4,10.9,-18.1
2022,GOOS,Cons,0.934,0.816,0.708,0.799,-33.0,-14.2,-16.4
2022,GPRE,Basi,0.243,0.778,0.763,0.522,33.0,13.3,-13.6
2022,GPRK,Ener,0.872,0.919,0.911,0.330,-14.3,-12.6,-11.4
2022,GRBK,Cons,0.161,0.430,0.854,0.412,15.3,29.3,-22.0
2022,GRC,Indu,0.036,0.191,0.391,0.342,12.7,-17.4,-12.3
2022,GSL,Indu,0.823,0.579,0.938,0.364,102.7,-29.5,-12.9
2022,GSM,Basi,0.783,0.723,0.827,0.475,86.4,-41.4,-10.6
2022,GT,Cons,0.314,0.642,0.615,0.961,16.9,-27.0,-8.8
2022,HCC,Ener,0.926,0.728,0.925,0.532,22.2,25.8,-12.9
2022,HEPS,Cons,0.544,0.495,0.032,0.217,-84.7,-60.5,-6.3
2022,HESM,Ener,0.017,0.449,0.807,0.346,35.8,9.9,-21.4
2022,HL,Basi,0.750,0.436,0.249,0.787,-2.5,2.4,-10.5
2022,HLIO,Indu,0.233,0.669,0.704,0.726,16.1,-15.8,-15.9
2022,HNI,Cons,0.253,0.240,0.253,0.554,8.0,-22.7,-13.8
2022,HTLD,Indu,0.140,0.140,0.272,0.430,-18.1,12.0,-18.0
2022,HUBG,Indu,0.247,0.264,0.589,0.731,33.4,16.7,-22.6
2022,HURN,Indu,0.132,0.296,0.521,0.363,-20.5,51.2,-24.0
2022,HWKN,Basi,0.206,0.193,0.566,0.272,44.4,5.2,-26.4
2022,ICFI,Indu,0.362,0.080,0.137,0.544,4.3,14.9,-18.2
2022,IESC,Indu,0.150,0.323,0.699,0.341,-7.8,-9.9,-16.4
2022,IIIN,Indu,0.584,0.259,0.744,0.270,45.6,-21.4,-23.7
2022,IOSP,Basi,0.300,0.558,0.592,0.695,-3.6,22.8,-22.4
2022,JBI,Basi,0.210,0.295,0.773,0.367,-13.4,7.1,-10.5
2022,JBTM,Indu,0.084,0.243,0.343,0.885,-11.2,-8.9,-13.5
2022,KAI,Indu,0.040,0.347,0.611,0.713,43.0,-3.7,-15.5
2022,KBH,Cons,0.195,0.544,0.668,0.889,24.1,-17.8,-34.5
2022,KEX,Indu,0.259,0.379,0.427,0.895,22.3,1.4,-17.8
2022,KFRC,Indu,0.034,0.036,0.381,0.497,44.4,-14.3,-13.7
2022,KOS,Ener,0.913,0.931,0.954,0.670,72.3,55.6,-29.3
2022,KRNT,Indu,0.686,0.817,0.366,0.969,-2.6,-72.1,-4.5
2022,KRO,Basi,0.272,0.236,0.474,0.541,-7.7,-24.6,-9.8
2022,KRP,Ener,0.972,0.843,0.946,0.360,52.9,-7.8,-14.5
2022,KRT,Cons,0.318,0.115,0.555,0.004,-13.6,-9.5,-16.0
2022,KTOS,Indu,0.178,0.117,0.222,0.624,-42.8,-30.2,-10.4
2022,KWR,Basi,0.330,0.476,0.387,0.854,-34.6,0.6,-15.8
2022,LCII,Cons,0.147,0.601,0.734,0.821,-17.6,-7.0,-16.5
2022,LEU,Ener,0.882,0.891,0.356,0.219,79.3,-10.8,-8.9
2022,LGIH,Cons,0.133,0.502,0.223,0.820,11.9,-11.8,-16.1
2022,LNN,Indu,0.572,0.315,0.721,0.514,0.0,12.8,-50.2
2022,LPG,Ener,0.878,0.854,0.258,0.107,-7.3,62.8,-32.6
2022,LQDT,Cons,0.468,0.364,0.429,0.170,-11.5,-9.3,-15.9
2022,LTH,Cons,0.553,0.791,0.051,0.697,-28.3,46.9,-17.3
2022,LZB,Cons,0.298,0.608,0.453,0.527,-8.8,-20.9,-14.5
2022,MATV,Basi,0.487,0.355,0.603,0.316,-34.7,-10.5,-10.8
2022,MATX,Indu,0.815,0.577,0.900,0.865,18.9,-19.8,-11.8
2022,MCFT,Cons,0.484,0.898,0.655,0.113,-8.1,18.5,-16.7
2022,MCRI,Cons,0.426,0.801,0.892,0.478,14.0,9.5,-22.4
2022,MEOH,Basi,0.925,0.757,0.782,0.838,28.5,7.4,-11.3
2022,MGRC,Indu,0.179,0.109,0.602,0.552,-9.0,48.1,-17.8
